quarter_hour,spatial_location,traffic_volume
38,28,0.207062121
38,29,0.454371789
38,30,0.802475479
38,31,0.786291453
38,32,0.285207847
38,33,0.600200841
38,34,0.827529192
38,35,0.452779075
39,0,0.375525455
39,1,0.441919664
39,2,0.336314806
39,3,0.355455395
39,4,0.638654834
39,5,0.435903783
39,6,0.622101822
39,7,0.399873891
39,8,0.50228865
39,9,0.598267165
39,10,0.524521252
39,11,0.511200374
39,12,0.553484353
39,13,0.528818309
39,14,0.711583372
39,15,0.353404951
39,16,0.326431574
39,17,0.326464269
39,18,0.392690332
39,19,0.576380196
39,20,0.598598786
39,21,0.611032228
39,22,0.309971976
39,23,0.29463802
39,24,0.195562821
39,25,0.730630546
39,26,0.418192433
39,27,0.244754787
39,28,0.203647828
39,29,0.441914993
39,30,0.796104624
39,31,0.798935077
39,32,0.293250817
39,33,0.498355908
39,34,0.788435311
39,35,0.450107426
40,0,0.356548342
40,1,0.440238206
40,2,0.306917328
40,3,0.355091079
40,4,0.644465203
40,5,0.456034563
40,6,0.652386735
40,7,0.410910789
40,8,0.496823914
40,9,0.591419897
40,10,0.508402616
40,11,0.498281177
40,12,0.544689397
40,13,0.518080336
40,14,0.697094816
40,15,0.30699206
40,16,0.324661373
40,17,0.325329285
40,18,0.397272303
40,19,0.599229332
40,20,0.608397945
40,21,0.62032695
40,22,0.282643624
40,23,0.296907987
40,24,0.199234003
40,25,0.700032695
40,26,0.36581504
40,27,0.233633816
40,28,0.20366184
40,29,0.441760859
40,30,0.781574031
40,31,0.755969173
40,32,0.296562354
40,33,0.496721158
40,34,0.743353573
40,35,0.446693134
41,0,0.354992994
41,1,0.43483886
41,2,0.294525922
41,3,0.35326483
41,4,0.653834657
41,5,0.453741242
41,6,0.673685194
41,7,0.408056983
41,8,0.487790752
41,9,0.563652499
41,10,0.503638487
41,11,0.488449323
41,12,0.541064923
41,13,0.514820177
41,14,0.702830453
41,15,0.303573097
41,16,0.324432508
41,17,0.319551611
41,18,0.398159738
41,19,0.576562354
41,20,0.613087342
41,21,0.648584773
41,22,0.258248482
41,23,0.304166277
41,24,0.197146193
41,25,0.676048575
41,26,0.389005138
41,27,0.2280383
41,28,0.203190098
41,29,0.449878561
41,30,0.726781878
41,31,0.731237739
41,32,0.30516114
41,33,0.514423167
41,34,0.736581037
41,35,0.434063522
42,0,0.368439981
42,1,0.435179823
42,2,0.288383933
42,3,0.351466604
42,4,0.653316207
42,5,0.473348902
42,6,0.673157403
42,7,0.412760392
42,8,0.481092947
42,9,0.556903316
42,10,0.50437646
42,11,0.487683326
42,12,0.541574031
42,13,0.511321812
42,14,0.684848202
42,15,0.319523587
42,16,0.332998599
42,17,0.316959365
42,18,0.405450724
42,19,0.611994395
42,20,0.611546007
42,21,0.650532461
42,22,0.251401214
42,23,0.296333489
42,24,0.196426903
42,25,0.704255021
42,26,0.397043438
42,27,0.224605325
42,28,0.200882765
42,29,0.443096684
42,30,0.730168146
42,31,0.736450257
42,32,0.311331154
42,33,0.530359645
42,34,0.734544605
42,35,0.438785614
43,0,0.372559552
43,1,0.460751985
43,2,0.303666511
43,3,0.347762728
43,4,0.654857543
43,5,0.455441383
43,6,0.681980383
43,7,0.421681457
43,8,0.453092013
43,9,0.562400747
43,10,0.474105558
43,11,0.484866885
43,12,0.520751985
43,13,0.482933209
43,14,0.698271836
43,15,0.339009809
43,16,0.350878094
43,17,0.314469874
43,18,0.406749183
43,19,0.593843998
43,20,0.565581504
43,21,0.637211583
43,22,0.215903783
43,23,0.272260626
43,24,0.199705745
43,25,0.630639888
43,26,0.397192901
43,27,0.244960299
43,28,0.200826716
43,29,0.43581971
43,30,0.723811303
43,31,0.717108828
43,32,0.310098085
43,33,0.531840262
43,34,0.719210649
43,35,0.430836058
44,0,0.370943484
44,1,0.460565156
44,2,0.302606259
44,3,0.325670248
44,4,0.657459131
44,5,0.447697338
44,6,0.669070528
44,7,0.439887903
44,8,0.44451191
44,9,0.562106492
44,10,0.47300327
44,11,0.481536665
44,12,0.517608594
44,13,0.478393274
44,14,0.699014479
44,15,0.332045773
44,16,0.359117235
44,17,0.313092013
44,18,0.427935544
44,19,0.601578702
44,20,0.567856142
44,21,0.637603923
44,22,0.231994395
44,23,0.270994862
44,24,0.196179355
44,25,0.626156002
44,26,0.402606259
44,27,0.218393274
44,28,0.199654367
44,29,0.438813638
44,30,0.712793087
44,31,0.709201308
44,32,0.305670248
44,33,0.562251284
44,34,0.719126576
44,35,0.437888837
45,0,0.370163475
45,1,0.481134984
45,2,0.281592714
45,3,0.319925269
45,4,0.656950023
45,5,0.483428305
45,6,0.674754787
45,7,0.442125175
45,8,0.448921065
45,9,0.561256422
45,10,0.471275105
45,11,0.492363382
45,12,0.496940682
45,13,0.465207847
45,14,0.701219057
45,15,0.336062588
45,16,0.356777207
45,17,0.322741709
45,18,0.437300327
45,19,0.574549276
45,20,0.566819243
45,21,0.609079869
45,22,0.232036432
45,23,0.250583839
45,24,0.193026623
45,25,0.606184026
45,26,0.406506305
45,27,0.214502569
45,28,0.198318543
45,29,0.455385334
45,30,0.711564689
45,31,0.709121906
45,32,0.303507707
45,33,0.575474078
45,34,0.720812704
45,35,0.455333956
46,0,0.367342363
46,1,0.484021485
46,2,0.293909388
46,3,0.316356843
46,4,0.656805231
46,5,0.495170481
46,6,0.679364783
46,7,0.430574498
46,8,0.451592714
46,9,0.555404017
46,10,0.461742177
46,11,0.512031761
46,12,0.491751518
46,13,0.463045306
46,14,0.699014479
46,15,0.332269967
46,16,0.371704811
46,17,0.323839327
46,18,0.446347501
46,19,0.564166277
46,20,0.560018683
46,21,0.60764596
46,22,0.214343765
46,23,0.242970574
46,24,0.191667445
46,25,0.622433442
46,26,0.410177487
46,27,0.223484353
46,28,0.198715553
46,29,0.451284447
46,30,0.713045306
46,31,0.711555348
46,32,0.305838393
46,33,0.649649696
46,34,0.718318543
46,35,0.450831387
47,0,0.357734703
47,1,0.439565624
47,2,0.271840262
47,3,0.313250817
47,4,0.643685194
47,5,0.509089211
47,6,0.652218589
47,7,0.35202709
47,8,0.449710416
47,9,0.562260626
47,10,0.459075199
47,11,0.506711817
47,12,0.489817842
47,13,0.472171882
47,14,0.673292854
47,15,0.343610462
47,16,0.382937879
47,17,0.355184493
47,18,0.446520318
47,19,0.583998132
47,20,0.547225596
47,21,0.583998132
47,22,0.236543671
47,23,0.235305932
47,24,0.176006539
47,25,0.641681457
47,26,0.40398412
47,27,0.231097618
47,28,0.185530126
47,29,0.437001401
47,30,0.709182625
47,31,0.703563755
47,32,0.270462401
47,33,0.505637553
47,34,0.729588977
47,35,0.434862214
48,0,0.357795423
48,1,0.448612798
48,2,0.274857543
48,3,0.315917795
48,4,0.643554414
48,5,0.512153199
48,6,0.65339561
48,7,0.3380383
48,8,0.452083139
48,9,0.541989724
48,10,0.457589911
48,11,0.498612798
48,12,0.494516581
48,13,0.474474545
48,14,0.67156936
48,15,0.353624475
48,16,0.384782812
48,17,0.357804764
48,18,0.44268099
48,19,0.554694068
48,20,0.523166745
48,21,0.587034096
48,22,0.26490425
48,23,0.219995329
48,24,0.170976179
48,25,0.641583372
48,26,0.398411957
48,27,0.237099486
48,28,0.184026156
48,29,0.432783746
48,30,0.704829519
48,31,0.705277908
48,32,0.269943951
48,33,0.516660439
48,34,0.729266698
48,35,0.429640355
49,0,0.357795423
49,1,0.449360112
49,2,0.264997665
49,3,0.329887903
49,4,0.6473844
49,5,0.527052779
49,6,0.653311537
49,7,0.338514713
49,8,0.450976179
49,9,0.534586642
49,10,0.449584306
49,11,0.506711817
49,12,0.4858851
49,13,0.469799159
49,14,0.666609061
49,15,0.345801028
49,16,0.391088277
49,17,0.395679589
49,18,0.448341896
49,19,0.567594582
49,20,0.52313405
49,21,0.572297992
49,22,0.279850537
49,23,0.216753853
49,24,0.163965437
49,25,0.611200374
49,26,0.410411023
49,27,0.242923867
49,28,0.185833723
49,29,0.431681457
49,30,0.708304531
49,31,0.705277908
49,32,0.268159738
49,33,0.500910789
49,34,0.718519383
49,35,0.429640355
50,0,0.356870621
50,1,0.445375993
50,2,0.25313405
50,3,0.299635684
50,4,0.64346567
50,5,0.524754787
50,6,0.655964503
50,7,0.334605325
50,8,0.443647828
50,9,0.534563288
50,10,0.450742644
50,11,0.505203176
50,12,0.486889304
50,13,0.461270434
50,14,0.654913592
50,15,0.345651565
50,16,0.395333956
50,17,0.361018216
50,18,0.466328818
50,19,0.564857543
50,20,0.510070061
50,21,0.580481084
50,22,0.284007473
50,23,0.22281177
50,24,0.157262961
50,25,0.608136385
50,26,0.410780009
50,27,0.248869687
50,28,0.171812237
50,29,0.428911723
50,30,0.710667912
50,31,0.706198038
50,32,0.261891639
50,33,0.505058384
50,34,0.716113965
50,35,0.426515647
51,0,0.275642223
51,1,0.432531527
51,2,0.237753386
51,3,0.306006539
51,4,0.527758057
51,5,0.487477814
51,6,0.502153199
51,7,0.307846801
51,8,0.438351238
51,9,0.507898178
51,10,0.44954227
51,11,0.459392807
51,12,0.486174685
51,13,0.458771602
51,14,0.565838393
51,15,0.336739841
51,16,0.387557216
51,17,0.413942083
51,18,0.455922466
51,19,0.531966371
51,20,0.56659972
51,21,0.555441383
51,22,0.275987856
51,23,0.228696871
51,24,0.158010276
51,25,0.554740775
51,26,0.349430173
51,27,0.206296123
51,28,0.147800093
51,29,0.397337693
51,30,0.697603923
51,31,0.656221392
51,32,0.255464736
51,33,0.513250817
51,34,0.673778608
51,35,0.395829052
52,0,0.271737506
52,1,0.428804297
52,2,0.233601121
52,3,0.29150397
52,4,0.535156469
52,5,0.497487156
52,6,0.493260159
52,7,0.307608594
52,8,0.440765997
52,9,0.50633816
52,10,0.44823447
52,11,0.444647361
52,12,0.489822513
52,13,0.458855675
52,14,0.566646427
52,15,0.333049977
52,16,0.379378795
52,17,0.410803363
52,18,0.44529192
52,19,0.553498365
52,20,0.558827651
52,21,0.554371789
52,22,0.274058851
52,23,0.229967305
52,24,0.155371322
52,25,0.512438113
52,26,0.349033162
52,27,0.185810369
52,28,0.146954694
52,29,0.393232135
52,30,0.674432508
52,31,0.657968239
52,32,0.249892574
52,33,0.500700607
52,34,0.679313405
52,35,0.395829052
53,0,0.249472209
53,1,0.430831387
53,2,0.235917795
53,3,0.29150397
53,4,0.537505838
53,5,0.501737506
53,6,0.491461934
53,7,0.300920131
53,8,0.430247548
53,9,0.493390939
53,10,0.431144325
53,11,0.488383933
53,12,0.469724428
53,13,0.440186829
53,14,0.532676319
53,15,0.321653433
53,16,0.380976179
53,17,0.418724895
53,18,0.457795423
53,19,0.560411023
53,20,0.566823914
53,21,0.547276973
53,22,0.268921065
53,23,0.226305465
53,24,0.158729566
53,25,0.51268099
53,26,0.340060719
53,27,0.181265764
53,28,0.146641756
53,29,0.338664176
53,30,0.67378795
53,31,0.663092013
53,32,0.249981317
53,33,0.501541336
53,34,0.675347968
53,35,0.353241476
54,0,0.236071929
54,1,0.417650631
54,2,0.239490892
54,3,0.292185894
54,4,0.513890705
54,5,0.475712284
54,6,0.51516581
54,7,0.283035965
54,8,0.381415227
54,9,0.484152265
54,10,0.438575432
54,11,0.427926203
54,12,0.456646427
54,13,0.440270901
54,14,0.500700607
54,15,0.32620738
54,16,0.381816908
54,17,0.415483419
54,18,0.455922466
54,19,0.575917795
54,20,0.531349837
54,21,0.540485754
54,22,0.269098552
54,23,0.22431107
54,24,0.152587576
54,25,0.513026623
54,26,0.34013078
54,27,0.178173751
54,28,0.143190098
54,29,0.316711817
54,30,0.67378795
54,31,0.629514246
54,32,0.235712284
54,33,0.487337693
54,34,0.672274638
54,35,0.331345166
55,0,0.247220925
55,1,0.350439047
55,2,0.229420831
55,3,0.274002802
55,4,0.452442784
55,5,0.381849603
55,6,0.411443251
55,7,0.262508174
55,8,0.396235404
55,9,0.47680056
55,10,0.387220925
55,11,0.385534797
55,12,0.399276039
55,13,0.391517982
55,14,0.471363849
55,15,0.261270434
55,16,0.39699206
55,17,0.385852405
55,18,0.410107426
55,19,0.518598786
55,20,0.464670715
55,21,0.526291453
55,22,0.221396544
55,23,0.174908921
55,24,0.097814106
55,25,0.436025222
55,26,0.270102756
55,27,0.160864082
55,28,0.091583372
55,29,0.266310135
55,30,0.495670248
55,31,0.46424568
55,32,0.16712284
55,33,0.331251752
55,34,0.496426903
55,35,0.25614199
56,0,0.246048575
56,1,0.384684727
56,2,0.230060719
56,3,0.261452592
56,4,0.452209248
56,5,0.377963568
56,6,0.401335824
56,7,0.258435311
56,8,0.396567025
56,9,0.450270901
56,10,0.402849136
56,11,0.395170481
56,12,0.387912191
56,13,0.401943017
56,14,0.505483419
56,15,0.242825782
56,16,0.398042971
56,17,0.382961233
56,18,0.42489958
56,19,0.518598786
56,20,0.454063522
56,21,0.524591312
56,22,0.22026156
56,23,0.174072863
56,24,0.096777207
56,25,0.436025222
56,26,0.261466604
56,27,0.160238206
56,28,0.089177954
56,29,0.245763662
56,30,0.481326483
56,31,0.423054647
56,32,0.169201308
56,33,0.259453526
56,34,0.490677254
56,35,0.250009341
57,0,0.249892574
57,1,0.315609528
57,2,0.23104624
57,3,0.253423634
57,4,0.414652032
57,5,0.369299393
57,6,0.380924801
57,7,0.259383466
57,8,0.36353106
57,9,0.447865483
57,10,0.394801495
57,11,0.415105091
57,12,0.387454461
57,13,0.390322279
57,14,0.513190098
57,15,0.230200841
57,16,0.397365717
57,17,0.373348902
57,18,0.420485754
57,19,0.518075666
57,20,0.454063522
57,21,0.519808501
57,22,0.222769734
57,23,0.172723027
57,24,0.093998132
57,25,0.436025222
57,26,0.233764596
57,27,0.143437646
57,28,0.08614666
57,29,0.244002802
57,30,0.414619337
57,31,0.408155068
57,32,0.160714619
57,33,0.337912191
57,34,0.435193835
57,35,0.239827184
58,0,0.219915927
58,1,0.280308267
58,2,0.231116301
58,3,0.249794489
58,4,0.402737039
58,5,0.3558851
58,6,0.371363849
58,7,0.257062121
58,8,0.333035965
58,9,0.399990659
58,10,0.397155535
58,11,0.325375993
58,12,0.393517048
58,13,0.409140589
58,14,0.507010743
58,15,0.227136852
58,16,0.39699206
58,17,0.380705278
58,18,0.430602522
58,19,0.518570761
58,20,0.451653433
58,21,0.518944418
58,22,0.197099486
58,23,0.172349369
58,24,0.089588977
58,25,0.411317142
58,26,0.218397945
58,27,0.112241943
58,28,0.081424568
58,29,0.230336291
58,30,0.400985521
58,31,0.362283979
58,32,0.146954694
58,33,0.296856609
58,34,0.40659972
58,35,0.225245213
59,0,0.188893041
59,1,0.260182158
59,2,0.21503036
59,3,0.25941149
59,4,0.439014479
59,5,0.331424568
59,6,0.37457263
59,7,0.216174685
59,8,0.278379262
59,9,0.349290051
59,10,0.325109762
59,11,0.293811303
59,12,0.347692667
59,13,0.321690799
59,14,0.451975712
59,15,0.195987856
59,16,0.3306539
59,17,0.392073797
59,18,0.398388603
59,19,0.482895843
59,20,0.439981317
59,21,0.480709949
59,22,0.195366651
59,23,0.143736572
59,24,0.084810836
59,25,0.344722092
59,26,0.21346567
59,27,0.09522653
59,28,0.076553013
59,29,0.219799159
59,30,0.355922466
59,31,0.295259225
59,32,0.146674451
59,33,0.261377861
59,34,0.357575899
59,35,0.214941616
60,0,0.189271369
60,1,0.23483419
60,2,0.218150397
60,3,0.242176553
60,4,0.401625409
60,5,0.319262027
60,6,0.349537599
60,7,0.217342363
60,8,0.279687062
60,9,0.349103223
60,10,0.300308267
60,11,0.255614199
60,12,0.326819243
60,13,0.301008874
60,14,0.400737973
60,15,0.195758991
60,16,0.332330687
60,17,0.387585241
60,18,0.398468006
60,19,0.480009341
60,20,0.423638487
60,21,0.484600654
60,22,0.191130313
60,23,0.145109762
60,24,0.084175619
60,25,0.338594115
60,26,0.213979449
60,27,0.089878561
60,28,0.07718823
60,29,0.216870621
60,30,0.298729566
60,31,0.289047174
60,32,0.121723494
60,33,0.25666511
60,34,0.294325082
60,35,0.211293788
61,0,0.16536198
61,1,0.228010276
61,2,0.21548809
61,3,0.221405885
61,4,0.364170948
61,5,0.305997198
61,6,0.338276506
61,7,0.216781878
61,8,0.253928071
61,9,0.352998599
61,10,0.285203176
61,11,0.246240075
61,12,0.316380196
61,13,0.28574965
61,14,0.380901448
61,15,0.195203176
61,16,0.322036432
61,17,0.353386268
61,18,0.386202709
61,19,0.4739234
61,20,0.427846801
61,21,0.480303596
61,22,0.181756189
61,23,0.163082672
61,24,0.087496497
61,25,0.333031294
61,26,0.199140589
61,27,0.080093414
61,28,0.074044839
61,29,0.197851471
61,30,0.283120037
61,31,0.271363849
61,32,0.121872957
61,33,0.233021952
61,34,0.27646894
61,35,0.197851471
62,0,0.171933676
62,1,0.223881364
62,2,0.199766464
62,3,0.220966838
62,4,0.340434376
62,5,0.293759925
62,6,0.34098085
62,7,0.217234937
62,8,0.244890238
62,9,0.320354974
62,10,0.248841663
62,11,0.247477814
62,12,0.298267165
62,13,0.252858477
62,14,0.373703877
62,15,0.192442784
62,16,0.312596917
62,17,0.356398879
62,18,0.35058851
62,19,0.43627277
62,20,0.433689865
62,21,0.461298459
62,22,0.156655768
62,23,0.147104157
62,24,0.074530593
62,25,0.326352172
62,26,0.197879496
62,27,0.092755722
62,28,0.07156936
62,29,0.184348435
62,30,0.276940682
62,31,0.264684727
62,32,0.117631948
62,33,0.199715086
62,34,0.270990191
62,35,0.18385801
63,0,0.183685194
63,1,0.245203176
63,2,0.225091079
63,3,0.221709482
63,4,0.368650163
63,5,0.279308734
63,6,0.352330687
63,7,0.251447922
63,8,0.266683793
63,9,0.295698272
63,10,0.287921532
63,11,0.258131714
63,12,0.304806165
63,13,0.267108828
63,14,0.333390939
63,15,0.195889771
63,16,0.284413825
63,17,0.331662774
63,18,0.332540869
63,19,0.450042036
63,20,0.40575432
63,21,0.474740775
63,22,0.165474078
63,23,0.162536198
63,24,0.090714619
63,25,0.411760859
63,26,0.236884633
63,27,0.131695469
63,28,0.07575432
63,29,0.188981784
63,30,0.339434844
63,31,0.317393741
63,32,0.13183092
63,33,0.264203643
63,34,0.343801962
63,35,0.190074731
64,0,0.173292854
64,1,0.23045773
64,2,0.210200841
64,3,0.225735638
64,4,0.372559552
64,5,0.28398412
64,6,0.329850537
64,7,0.250312938
64,8,0.265744979
64,9,0.299154601
64,10,0.267417095
64,11,0.235721625
64,12,0.297683326
64,13,0.265329285
64,14,0.329047174
64,15,0.175184493
64,16,0.278402616
64,17,0.331256422
64,18,0.333087342
64,19,0.450448389
64,20,0.40575432
64,21,0.462326016
64,22,0.161405885
64,23,0.154460532
64,24,0.076310135
64,25,0.363456329
64,26,0.228748248
64,27,0.105787015
64,28,0.073428305
64,29,0.188748248
64,30,0.304198972
64,31,0.29633816
64,32,0.09751518
64,33,0.260210182
64,34,0.307113498
64,35,0.175371322
65,0,0.162989257
65,1,0.226198038
65,2,0.203867352
65,3,0.227800093
65,4,0.345777674
65,5,0.288860346
65,6,0.313517048
65,7,0.233106025
65,8,0.264395142
65,9,0.300168146
65,10,0.264796824
65,11,0.222662307
65,12,0.291583372
65,13,0.265044372
65,14,0.318785614
65,15,0.159757123
65,16,0.284283045
65,17,0.289355441
65,18,0.294885567
65,19,0.419159271
65,20,0.411074264
65,21,0.441279776
65,22,0.163512377
65,23,0.139000467
65,24,0.075273237
65,25,0.337790752
65,26,0.224483886
65,27,0.137071462
65,28,0.067141523
65,29,0.159098552
65,30,0.283540402
65,31,0.274525922
65,32,0.087561887
65,33,0.225175152
65,34,0.282863148
65,35,0.159789818
66,0,0.175843064
66,1,0.230238206
66,2,0.209033162
66,3,0.226609061
66,4,0.304591312
66,5,0.281153667
66,6,0.296235404
66,7,0.232755722
66,8,0.243026623
66,9,0.295184493
66,10,0.264432508
66,11,0.234273704
66,12,0.267435778
66,13,0.25431574
66,14,0.299612331
66,15,0.143325549
66,16,0.277982251
66,17,0.285273237
66,18,0.281821579
66,19,0.401798225
66,20,0.400537132
66,21,0.401858944
66,22,0.157552546
66,23,0.129654367
66,24,0.068262494
66,25,0.320294255
66,26,0.191480617
66,27,0.104283045
66,28,0.061097618
66,29,0.15431107
66,30,0.279191966
66,31,0.277347034
66,32,0.086870621
66,33,0.213325549
66,34,0.272979916
66,35,0.156310135
67,0,0.120354974
67,1,0.168673517
67,2,0.142045773
67,3,0.182246614
67,4,0.282475479
67,5,0.22725362
67,6,0.26098085
67,7,0.199350771
67,8,0.171746847
67,9,0.199659038
67,10,0.195810369
67,11,0.169238674
67,12,0.205105091
67,13,0.190667912
67,14,0.235908454
67,15,0.125773003
67,16,0.228379262
67,17,0.249757123
67,18,0.251387202
67,19,0.357024755
67,20,0.346819243
67,21,0.36496964
67,22,0.129523587
67,23,0.098164409
67,24,0.055801028
67,25,0.270340962
67,26,0.237949556
67,27,0.090602522
67,28,0.052788417
67,29,0.1486922
67,30,0.238580103
67,31,0.216221392
67,32,0.071013545
67,33,0.168472676
67,34,0.237132181
67,35,0.148547408
68,0,0.111980383
68,1,0.16666511
68,2,0.144656702
68,3,0.17457263
68,4,0.262466137
68,5,0.206296123
68,6,0.237702008
68,7,0.196375525
68,8,0.169654367
68,9,0.205875759
68,10,0.173227464
68,11,0.155053713
68,12,0.208290518
68,13,0.179065857
68,14,0.231186362
68,15,0.138935077
68,16,0.236426903
68,17,0.252050444
68,18,0.252097151
68,19,0.348706212
68,20,0.331205044
68,21,0.348094348
68,22,0.113965437
68,23,0.095460065
68,24,0.056501635
68,25,0.251097618
68,26,0.164264362
68,27,0.092522186
68,28,0.055408688
68,29,0.125474078
68,30,0.227463802
68,31,0.199785147
68,32,0.069551611
68,33,0.145366651
68,34,0.217024755
68,35,0.14561887
69,0,0.104563288
69,1,0.158813638
69,2,0.138453993
69,3,0.171106959
69,4,0.250270901
69,5,0.190686595
69,6,0.228197104
69,7,0.181326483
69,8,0.173484353
69,9,0.209766464
69,10,0.16621205
69,11,0.153895376
69,12,0.206641756
69,13,0.173278842
69,14,0.233208781
69,15,0.116553013
69,16,0.226940682
69,17,0.234329752
69,18,0.238285848
69,19,0.327926203
69,20,0.300252219
69,21,0.343699206
69,22,0.106478281
69,23,0.084502569
69,24,0.056777207
69,25,0.230569827
69,26,0.143475012
69,27,0.059691733
69,28,0.054451191
69,29,0.117234937
69,30,0.201195703
69,31,0.20529659
69,32,0.061144325
69,33,0.147627277
69,34,0.199929939
69,35,0.114236338
70,0,0.095581504
70,1,0.153974778
70,2,0.138696871
70,3,0.1626156
70,4,0.228150397
70,5,0.191349837
70,6,0.224404484
70,7,0.18477347
70,8,0.17300327
70,9,0.221858944
70,10,0.171158337
70,11,0.141798225
70,12,0.18117702
70,13,0.169925269
70,14,0.200737973
70,15,0.106539
70,16,0.205002335
70,17,0.240172816
70,18,0.236319477
70,19,0.292167212
70,20,0.280214853
70,21,0.312218589
70,22,0.099645026
70,23,0.081854274
70,24,0.058070995
70,25,0.20450724
70,26,0.124581971
70,27,0.059322746
70,28,0.052302662
70,29,0.116352172
70,30,0.209873891
70,31,0.200411023
70,32,0.058281177
70,33,0.133956095
70,34,0.209327417
70,35,0.115941149
71,0,0.079089211
71,1,0.10333022
71,2,0.093232135
71,3,0.131153667
71,4,0.184876226
71,5,0.136431574
71,6,0.168617468
71,7,0.122302662
71,8,0.115044372
71,9,0.140695936
71,10,0.114862214
71,11,0.105959832
71,12,0.13425035
71,13,0.131022887
71,14,0.171546007
71,15,0.085039701
71,16,0.168650163
